id,WEEK,DATE,REGION,TWAMP,SITE_ID,SITE_NAME,PRIORITY,PROGRAM_MAPPING,TRANSPORT_OWNER,VLAN_U,TRANSPORT,SITE_HUB,DATEK,LINK_ROUTE,SUSPECT,SUSPECT_CATEGORY,RECOMMENDATION_ACTION,ASSESSMENT_STATUS,ACTIVITY_STATUS,QUALITY_STATUS_WEEKLY,FINAL_STATUS,evidence,created_at,updated_at,updated_by,signed_year,date_ran,week_ran
1027,52,2021-12-30,08-KALIMANTAN,EID,TJS043,TJS043MM2_SILVIA_RAHAYU,P3,No Program,TELKOM,2437,#N/A,#N/A,GPON07-D6-TSL-4SBU 0/1/1/1  ,TJS043(RADIO);TJS005(RADIO);TJS001(FO),0,0,0,OPEN,OPEN,#N/A,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1028,52,2021-12-30,08-KALIMANTAN,EID,TJS049,TJS049MM1_TB_ARDYMULYO,P4,No Program,TELKOMSEL,2437,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,#N/A,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1029,52,2021-12-30,08-KALIMANTAN,EID,TJS049,TJS049MM2_TB_ARDYMULYO,P4,No Program,TELKOMSEL,2437,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1030,52,2021-12-30,08-KALIMANTAN,EID,TJS088,TJS088ML1_MT_BUNYU_BARAT,P3,No Program,TELKOM,2444,#N/A,#N/A,GPON02-D6-TRK-3 1/6/8/73 ME-D6-TRK lag-8,TJS088(RADIO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1031,52,2021-12-30,08-KALIMANTAN,EID,TJS090,TJS090MM1_MT_MEDCOBUNYU,P2,Red Transport 2021,TELKOM,2468,#N/A,#N/A,GPON02-D6-TRK-3 1/6/8/73 ME-D6-TRK lag-8,TJS090(RADIO);TJS036(RADIO),0,0,0,OPEN,OPEN,CONSECUTIVE,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1032,52,2021-12-30,08-KALIMANTAN,EID,TJS117,TJS117MM1_TB_SEIKURA,P3,No Program,TELKOM,2436,#N/A,#N/A,GPON02-D6-TRK-3 1/6/8/73 ME-D6-TRK lag-8,TJS117(RADIO);TJS036(RADIO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1033,52,2021-12-30,08-KALIMANTAN,EID,TJS170,TJS170MM2_MESS_PT_MIP,P3,No Program,TELKOM,2468,#N/A,#N/A,GPON06-D6-TRK-4JWT 0/8/14/1 ME-D6-TRK port1/1/4,TJS170(RADIO);TJS020(RADIO);TJS014(RADIO);TRK015(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1034,52,2021-12-30,08-KALIMANTAN,ZTE,TML010,TML010_MRPLANTAU-DMT(311010),P4,No Program,TELKOMSEL,0,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1035,52,2021-12-30,08-KALIMANTAN,ZTE,TML014,TML014_DORONG-TBG(311014),P4,No Program,TELKOMSEL,0,#N/A,#N/A,GPON01-D6-TML-4 0/3/9/45 ME-D6-TML port1/1/10,TML014(RADIO);TML029(RADIO);TML009(RADIO);TML005(RADIO);BNT001(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1036,52,2021-12-30,08-KALIMANTAN,ZTE,TML021,TML021_UNSUM-TBG(311021),P4,Red Transport 2021,TELKOMSEL,0,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1037,52,2021-12-30,08-KALIMANTAN,ZTE,TML025,TML025_ADAROPASARPANAS(311025),P1,Red Transport 2021,TELKOM,2443,#N/A,#N/A,  ME-D6-TTG ME-D6-TTG_sap:2/2/4:3385,TML025(RADIO);TJL018(RADIO);TJL004(RADIO);TJL028(FO),0,Capacity Issue,0,DONE,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1038,52,2021-12-30,08-KALIMANTAN,ZTE,TML026,TML026_AMPAHPATAS(311026),P2,No Program,TELKOM,2463,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1039,52,2021-12-30,08-KALIMANTAN,ZTE,TML029,TML029_HAYAPING(311029),P2,No Program,TELKOM,2467,#N/A,#N/A,GPON01-D6-AMP-4 0/2/5/1 ME-D6-AMP port3/1/5,TML029(RADIO);TML009(RADIO);TML005(RADIO);BNT001(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1040,52,2021-12-30,08-KALIMANTAN,ZTE,TML038,TML038_RNBATUAH-DMT(311038),P2,No Program,TELKOM,2211,#N/A,#N/A,GPON01-D6-TML-4 0/4/3/13 ME-D6-TML port1/1/10,TML038(RADIO);TML026(RADIO);BNT002(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1041,52,2021-12-30,08-KALIMANTAN,ZTE,TML039,TML039_KALAMUS-TBG(311039),P2,No Program,TELKOM,2487,#N/A,#N/A,GPON01-D6-AMP-4 0/2/5/1 ME-D6-AMP port3/1/5,TML039(RADIO);TML029(RADIO);TML009(RADIO);TML005(RADIO);BNT001(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1042,52,2021-12-30,08-KALIMANTAN,ZTE,TML127,TML127_ISATTELANGBARU-DMT(311127),P3,No Program,TELKOM,2412,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1043,52,2021-12-30,08-KALIMANTAN,EID,TNR011,TNR011MM1_TUBAAN,P2,No Program,TELKOM,2476,#N/A,#N/A,GPON01-D6-TRD-3 1/16/1/6 ME-D6-TRD lag-1,TNR011(RADIO);TNR012(RADIO);TNR026(RADIO);TNR003(FO),0,0,0,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1044,52,2021-12-30,08-KALIMANTAN,EID,TNR024,TNR024MM2_BIDUK_BIDUK,P3,No Program,TELKOM,2476,#N/A,#N/A,GPON04-D6-TRD-4TALISAYAN 0/1/8/1 ME-D6-TRD port1/3/39,TNR024(RADIO);TNR022(RADIO);TNR025(RADIO);TNR040(RADIO);TNR008(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1045,52,2021-12-30,08-KALIMANTAN,EID,TNR040,TNR040MM1_SUMBRAGUNG,P4,No Program,TELKOMSEL,2483,#N/A,#N/A,GPON04-D6-TRD-4TALISAYAN 0/2/4/30 ME-D6-TRD port1/3/39,TNR040(RADIO);TNR008(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1046,52,2021-12-30,08-KALIMANTAN,EID,TNR048,TNR048MM1_MARATUA,P3,No Program,TELKOM,2408,#N/A,#N/A,GPON01-D6-TRD-3 1/17/6/9 ME-D6-TRD lag-1,TNR048(RADIO);TNR047(RADIO);TNR009(RADIO);TNR012(RADIO);TNR026(RADIO);TNR003(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1047,52,2021-12-30,08-KALIMANTAN,EID,TNR048,TNR048MM2_MARATUA,P3,No Program,TELKOM,2408,#N/A,#N/A,GPON01-D6-TRD-3 1/17/6/9 ME-D6-TRD lag-1,TNR048(RADIO);TNR047(RADIO);TNR009(RADIO);TNR012(RADIO);TNR026(RADIO);TNR003(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1048,52,2021-12-30,08-KALIMANTAN,EID,TNR051,TNR051MM1_KASAI,P4,No Program,TELKOMSEL,2467,#N/A,#N/A,GPON01-D6-TRD-3 1/2/1/42 ME-D6-TRD lag-1,TNR051(RADIO);TNR012(RADIO);TNR026(RADIO);TNR003(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1049,52,2021-12-30,08-KALIMANTAN,EID,TNR086,TNR086MM2_PT_JABONTARAEKAKARSA,P3,No Program,TELKOM,2483,#N/A,#N/A,GPON04-D6-TRD-4TALISAYAN 0/1/8/1 ME-D6-TRD port1/3/39,TNR086(RADIO);TNR040(RADIO);TNR008(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1050,52,2021-12-30,08-KALIMANTAN,EID,TNR176,TNR176MM1_GM_MERANCANG_ULU,P4,No Program,TELKOMSEL,0,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1051,52,2021-12-30,08-KALIMANTAN,EID,TRG006,TRG006MM2_TOTAL_NPU,P2,Red Transport 2021,TELKOM,2441,#N/A,#N/A,GPON00-D6-MBD-3 1/2/15/2 SME-D6-MBD 36892,TRG006(RADIO);TRG077(RADIO);SMR415(RADIO);SMR042(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1052,52,2021-12-30,08-KALIMANTAN,EID,TRG041,TRG041MM2_PAMA_TENGGARONG,P2,Red Transport 2021,TELKOM,2438,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,#N/A,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1053,52,2021-12-30,08-KALIMANTAN,EID,TRG063,TRG063MM1_GMENANGIS2,P4,Red Transport 2021,TELKOMSEL,2436,#N/A,#N/A,  ME-D6-TSN ME-D6-TSN_sap:1/1/5:3372,TRG063(RADIO);TRG280(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1054,52,2021-12-30,08-KALIMANTAN,EID,TRG063,TRG063MM2_GMENANGIS2,P4,Red Transport 2021,TELKOMSEL,2436,#N/A,#N/A,  ME-D6-TSN ME-D6-TSN_sap:1/1/5:3372,TRG063(RADIO);TRG280(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1055,52,2021-12-30,08-KALIMANTAN,EID,TRG084,TRG084MM1_TOTAL_SISI_NUBI,P1,Red Transport 2021,TELKOM,3699,#N/A,#N/A,GPON00-D6-MBD-3 1/2/15/2 SME-D6-MBD 36892,TRG084(RADIO);TRG166(RADIO);TRG077(RADIO);SMR415(RADIO);SMR042(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1056,52,2021-12-30,08-KALIMANTAN,EID,TRG114,TRG114MM1_ROAD_TO_KOTA_BANGUN,P2,Red Transport 2021,TELKOM,2478,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1057,52,2021-12-30,08-KALIMANTAN,EID,TRG114,TRG114MM2_ROAD_TO_KOTA_BANGUN,P2,Red Transport 2021,TELKOM,2478,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1058,52,2021-12-30,08-KALIMANTAN,EID,TRG116,TRG116MM1_GEMA_MULYA,P2,Red Transport 2021,TELKOM,2478,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1059,52,2021-12-30,08-KALIMANTAN,EID,TRG116,TRG116MM2_GEMA_MULYA,P2,Red Transport 2021,TELKOM,2478,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,#N/A,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1060,52,2021-12-30,08-KALIMANTAN,EID,TRG123,TRG123MM1_LONGBELEH,P3,No Program,TELKOM,2449,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1061,52,2021-12-30,08-KALIMANTAN,EID,TRG137,TRG137MM1_RITANBARU,P3,No Program,TELKOM,2449,#N/A,#N/A,  ME-D6-KBG ME-D6-KBG_sap:2/1/7:3321,TRG137(RADIO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1062,52,2021-12-30,08-KALIMANTAN,EID,TRG151,TRG151MM1_INDPRATAMA,P3,No Program,TELKOM,2460,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1063,52,2021-12-30,08-KALIMANTAN,EID,TRG151,TRG151MM2_INDPRATAMA,P3,No Program,TELKOM,2460,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1064,52,2021-12-30,08-KALIMANTAN,EID,TRG152,TRG152MM1_TB_GM_DS_KEDANGIPI,P4,Red Transport 2021,TELKOMSEL,2442,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1065,52,2021-12-30,08-KALIMANTAN,EID,TRG152,TRG152MM2_TB_GMDESAKEDANGIPIL,P4,Red Transport 2021,TELKOMSEL,2442,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,#N/A,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1066,52,2021-12-30,08-KALIMANTAN,EID,TRG153,TRG153MM1_SUNGAIPAYANG,P3,Red Transport 2021,TELKOM,2416,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,SPIKE,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1067,52,2021-12-30,08-KALIMANTAN,EID,TRG153,TRG153MM2_SUNGAIPAYANG,P2,Red Transport 2021,TELKOM,2416,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,SPIKE,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1068,52,2021-12-30,08-KALIMANTAN,EID,TRG166,TRG166MM1_MT_MUARA_PANTUAN,P1,Red Transport 2021,TELKOM,2788,RADIO,#N/A,GPON00-D6-MBD-3 1/2/15/2 SME-D6-MBD 36892,TRG166(RADIO);TRG077(RADIO);SMR415(RADIO);SMR042(FO),"1.TRG166 ip oam http://192.168.149.8; Alarm clear kapasitas 1+1 hot standby
2. TRG077 ip oam http://192.168.149.3 Alarm ke TRG166 clear
3. isu kapasitas TRG166 <> TRG077",Capacity Issue,0,DONE,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1069,52,2021-12-30,08-KALIMANTAN,EID,TRG166,TRG166MM2_MT_MUARA_PANTUAN,P1,Red Transport 2021,TELKOM,2788,RADIO,#N/A,GPON00-D6-MBD-3 1/2/15/2 SME-D6-MBD 36892,TRG166(RADIO);TRG077(RADIO);SMR415(RADIO);SMR042(FO),"1.TRG166 ip oam http://192.168.149.8; Alarm clear kapasitas 1+1 hot standby
2. TRG077 ip oam http://192.168.149.3 Alarm ke TRG166 clear
3. isu kapasitas TRG166 <> TRG077",Capacity Issue,0,DONE,OPEN,#N/A,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1070,52,2021-12-30,08-KALIMANTAN,EID,TRG177,TRG177MM2_PT_LOALEBAN,P4,Red Transport 2021,TELKOMSEL,2478,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1071,52,2021-12-30,08-KALIMANTAN,EID,TRG179,TRG179MM1_PT_BKTLYANG,P4,Red Transport 2021,TELKOMSEL,2443,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1072,52,2021-12-30,08-KALIMANTAN,EID,TRG179,TRG179MM2_PT_BKTLYANG,P4,Red Transport 2021,TELKOMSEL,2443,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,#N/A,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1073,52,2021-12-30,08-KALIMANTAN,EID,TRG185,TRG185MM1_MT_ITCISPKU,P4,Red Transport 2021,TELKOMSEL,2476,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,SPIKE,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1074,52,2021-12-30,08-KALIMANTAN,EID,TRG185,TRG185MM2_MT_ITCISPKU,P4,Red Transport 2021,TELKOMSEL,2476,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,#N/A,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1075,52,2021-12-30,08-KALIMANTAN,EID,TRG268,TRG268MM1_PT_SRINADI,P2,Red Transport 2021,TELKOM,2438,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1076,52,2021-12-30,08-KALIMANTAN,EID,TRG268,TRG268MM2_PT_SARINADI,P2,Red Transport 2021,TELKOM,2438,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,#N/A,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1077,52,2021-12-30,08-KALIMANTAN,EID,TRG306,TRG306MM2_REA_PERDANA,P3,No Program,TELKOM,2478,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1078,52,2021-12-30,08-KALIMANTAN,EID,TRG312,TRG312MM1_REACAKRA,P3,Red Transport 2021,TELKOM,2412,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1079,52,2021-12-30,08-KALIMANTAN,EID,TRG347,TRG347MM1_MT_HAMBAU,P4,No Program,TELKOMSEL,0,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1080,52,2021-12-30,08-KALIMANTAN,EID,TRG347,TRG347MM2_MT_HAMBAU,P4,No Program,TELKOMSEL,0,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1081,52,2021-12-30,08-KALIMANTAN,EID,TRG351,TRG351MM1_MT_PAMAJMB,P2,No Program,TELKOM,2412,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1082,52,2021-12-30,08-KALIMANTAN,EID,TRG351,TRG351MM2_MT_PAMAJMB,P2,No Program,TELKOM,2412,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1083,52,2021-12-30,08-KALIMANTAN,EID,TRG401,TRG401MM1_TB_JONGGON,P2,Red Transport 2021,TELKOM,2478,#N/A,#N/A,  ME-D6-TGG ME-D6-TGG_sap:1/1/2:3325,TRG401(RADIO);TRG041(RADIO);TRG002(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1084,52,2021-12-30,08-KALIMANTAN,EID,TRG401,TRG401MM2_TB_JONGGON,P2,Red Transport 2021,TELKOM,2478,#N/A,#N/A,  ME-D6-TGG ME-D6-TGG_sap:1/1/2:3325,TRG401(RADIO);TRG041(RADIO);TRG002(FO),0,0,0,OPEN,OPEN,#N/A,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1085,52,2021-12-30,08-KALIMANTAN,EID,TRG402,TRG402MM1_TB_MUKTIJAYA,P2,Red Transport 2021,TELKOM,2478,#N/A,#N/A,  ME-D6-TGG ME-D6-TGG_sap:1/1/2:3325,TRG402(RADIO);TRG401(RADIO);TRG041(RADIO);TRG002(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1086,52,2021-12-30,08-KALIMANTAN,EID,TRG402,TRG402MM2_TB_MUKTIJAYA,P2,Red Transport 2021,TELKOM,2478,#N/A,#N/A,  ME-D6-TGG ME-D6-TGG_sap:1/1/2:3325,TRG402(RADIO);TRG401(RADIO);TRG041(RADIO);TRG002(FO),0,0,0,OPEN,OPEN,#N/A,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1087,52,2021-12-30,08-KALIMANTAN,EID,TRG409,TRG409MM1_PAMA_BAYA,P4,No Program,TELKOMSEL,2476,#N/A,#N/A,GPON06-D6-PLL-4SPR 0/1/1/1  ,TRG409(RADIO);TRG117(RADIO);TRG313(RADIO);SMR033(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1088,52,2021-12-30,08-KALIMANTAN,EID,TRG453,TRG453MM1_MT_LEBAKCILONGISAT,P3,No Program,TELKOM,2432,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,#N/A,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1089,52,2021-12-30,08-KALIMANTAN,EID,TRG453,TRG453MM2_MT_LEBAKCILONGISAT,P3,No Program,TELKOM,2432,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1090,52,2021-12-30,08-KALIMANTAN,EID,TRG519,TRG519MM1_TB_GM_DESA_GUNUNGSARI,P3,Red Transport 2021,TELKOM,2443,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,#N/A,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1091,52,2021-12-30,08-KALIMANTAN,EID,TRG553,TRG553MM1_MT_DESA_SEPATIN_ANGGANA,P4,Red Transport 2021,TELKOMSEL,0,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,#N/A,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1092,52,2021-12-30,08-KALIMANTAN,EID,TRG641,TRG641MM1_PPA_SITE_MHU_JEMBAYAN,P2,Red Transport 2021,TELKOM,2478,#N/A,#N/A,GPON00-D6-SBR-3 1/8/6/2 ME-D6-SBR 37377,TRG641(RADIO);TRG016(RADIO);TRG286(FO),0,0,0,OPEN,OPEN,#N/A,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1093,52,2021-12-30,08-KALIMANTAN,EID,TRG641,TRG641MM2_PPA_SITE_MHU_JEMBAYAN,P2,Red Transport 2021,TELKOM,2478,#N/A,#N/A,GPON00-D6-SBR-3 1/8/6/2 ME-D6-SBR 37377,TRG641(RADIO);TRG016(RADIO);TRG286(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1094,52,2021-12-30,08-KALIMANTAN,EID,TRG824,TRG824MM1_MT_BO_DSBANUAPUHUN,P4,Red Transport 2021,TELKOMSEL,2438,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1095,52,2021-12-30,08-KALIMANTAN,EID,TRG828,TRG828MM1_T1_BAYAN_OFFICE_KM-6,P2,Red Transport 2021,TELKOM,2460,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1096,52,2021-12-30,08-KALIMANTAN,EID,TRG828,TRG828MM2_T1_BAYAN_OFFICE_KM-6,P2,Red Transport 2021,TELKOM,2460,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
